timestamp,anchor,mac,rssi,name,distance_m,obstacle,obstacle_type,height_m
6035537,ANCHOR_01,52:06:26:03:01:DA,-89,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6036557,ANCHOR_01,52:06:26:03:01:DA,-78,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6037537,ANCHOR_01,52:06:26:03:01:DA,-78,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6038567,ANCHOR_01,52:06:26:03:01:DA,-80,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6039557,ANCHOR_01,52:06:26:03:01:DA,-79,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6040567,ANCHOR_01,52:06:26:03:01:DA,-88,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6041597,ANCHOR_01,52:06:26:03:01:DA,-78,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6042577,ANCHOR_01,52:06:26:03:01:DA,-79,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6043587,ANCHOR_01,52:06:26:03:01:DA,-80,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6044597,ANCHOR_01,52:06:26:03:01:DA,-80,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6045617,ANCHOR_01,52:06:26:03:01:DA,-88,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6046607,ANCHOR_01,52:06:26:03:01:DA,-88,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6047607,ANCHOR_01,52:06:26:03:01:DA,-78,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6048617,ANCHOR_01,52:06:26:03:01:DA,-77,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6049627,ANCHOR_01,52:06:26:03:01:DA,-79,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6050627,ANCHOR_01,52:06:26:03:01:DA,-79,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6051647,ANCHOR_01,52:06:26:03:01:DA,-89,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6052637,ANCHOR_01,52:06:26:03:01:DA,-86,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6053637,ANCHOR_01,52:06:26:03:01:DA,-78,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6054647,ANCHOR_01,52:06:26:03:01:DA,-78,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6055667,ANCHOR_01,52:06:26:03:01:DA,-78,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6056647,ANCHOR_01,52:06:26:03:01:DA,-79,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6057677,ANCHOR_01,52:06:26:03:01:DA,-85,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6058667,ANCHOR_01,52:06:26:03:01:DA,-87,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6059687,ANCHOR_01,52:06:26:03:01:DA,-79,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6060677,ANCHOR_01,52:06:26:03:01:DA,-78,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6061687,ANCHOR_01,52:06:26:03:01:DA,-79,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6062687,ANCHOR_01,52:06:26:03:01:DA,-79,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6063707,ANCHOR_01,52:06:26:03:01:DA,-90,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6064687,ANCHOR_01,52:06:26:03:01:DA,-85,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6065717,ANCHOR_01,52:06:26:03:01:DA,-78,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6066707,ANCHOR_01,52:06:26:03:01:DA,-78,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6067707,ANCHOR_01,52:06:26:03:01:DA,-78,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6068707,ANCHOR_01,52:06:26:03:01:DA,-78,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6069737,ANCHOR_01,52:06:26:03:01:DA,-89,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6070727,ANCHOR_01,52:06:26:03:01:DA,-87,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
6071727,ANCHOR_01,52:06:26:03:01:DA,-78,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,4.6,Yes,mattress,0.0
