window_start,anchor_id,packet_count,packet_loss_rate,scan_duration_ms,rssi_mean,rssi_median,rssi_min,rssi_max,rssi_std,rssi_variance,rssi_range,rssi_p05,rssi_p10,rssi_p25,rssi_p75,rssi_p90,rssi_p95,rssi_iqr,rssi_p90_10_range,rssi_mad,rssi_snr,rssi_skewness,rssi_kurtosis,rssi_delta_mean,rssi_delta_std,rssi_delta_max,observed_adv_interval,adv_interval_std,path_loss_free_space,path_loss_indoor,rssi_mean_to_std_ratio,rssi_median_mean_diff,rssi_slope,rssi_trend_strength,rssi_ema_diff,rssi_first_half_mean,rssi_second_half_mean,rssi_half_diff,rssi_autocorrelation,rssi_energy,rssi_bin_neg100_90,rssi_bin_neg90_80,rssi_bin_neg80_70,rssi_bin_neg70_60,rssi_bin_neg60_50,rssi_bin_neg50_30,rssi_mean_delta,rssi_mean_slope_3w,rssi_mean_slope_5w,rssi_rolling_mean_3w,rssi_rolling_std_3w,rssi_rolling_mean_5w,rssi_rolling_std_5w,rssi_ema_cross_window,rssi_velocity,rssi_acceleration,signal_stability_index,rssi_rolling_mean_10w,rssi_rolling_std_10w,rssi_motion_direction,rssi_snr_rolling_5w,distance_m,height_m,obstacle,obstacle_type,motion,session_id
3763117,ANCHOR_01,1,0.98,0.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0795,3.6869,-77.0,0.0,0.0,0.0,0.0,-77.0,-77.0,0.0,0.0,5929.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.5,1.3,-83.0,5.1962,-83.6,3.7815,-82.227,9.0,9.0,0.6,-82.6,4.3767,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3764117,ANCHOR_01,1,0.98,0.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0795,3.6869,-77.0,0.0,0.0,0.0,0.0,-77.0,-77.0,0.0,0.0,5929.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5,2.5,-80.0,5.1962,-82.2,4.7645,-80.6589,0.0,-9.0,0.8,-81.8,4.614,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3765117,ANCHOR_01,1,0.98,0.0,-84.0,-84.0,-84.0,-84.0,0.0,0.0,0.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8489,6.3096,-84.0,0.0,0.0,0.0,0.0,-84.0,-84.0,0.0,0.0,7056.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.0,-3.5,1.3,-79.3333,4.0415,-82.0,4.6368,-81.6612,-7.0,-7.0,0.6,-82.6,4.1687,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3766117,ANCHOR_01,1,0.98,0.0,-84.0,-84.0,-84.0,-84.0,0.0,0.0,0.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8489,6.3096,-84.0,0.0,0.0,0.0,0.0,-84.0,-84.0,0.0,0.0,7056.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.5,-0.3,-81.6667,4.0415,-81.6,4.2778,-82.3628,0.0,7.0,0.6,-82.4,4.0332,0.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3767117,ANCHOR_01,1,0.98,0.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3872,7.9433,-87.0,0.0,0.0,0.0,0.0,-87.0,-87.0,0.0,0.0,7569.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,-1.5,-2.7,-85.0,1.7321,-81.8,4.5497,-83.754,-3.0,-3.0,0.4,-82.6,4.2216,-1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3768117,ANCHOR_01,1,0.98,0.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3872,7.9433,-87.0,0.0,0.0,0.0,0.0,-87.0,-87.0,0.0,0.0,7569.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.5,-2.3,-86.0,1.7321,-83.8,4.0866,-84.7278,0.0,3.0,0.6,-83.7,3.7133,-1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3769117,ANCHOR_01,1,0.98,0.0,-76.0,-76.0,-76.0,-76.0,0.0,0.0,0.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3096,3.4145,-76.0,0.0,0.0,0.0,0.0,-76.0,-76.0,0.0,0.0,5776.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,5.5,1.3,-83.3333,6.3509,-83.6,4.5056,-82.1095,11.0,11.0,0.4,-82.9,4.4335,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3770117,ANCHOR_01,1,0.98,0.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0795,3.6869,-77.0,0.0,0.0,0.0,0.0,-77.0,-77.0,0.0,0.0,5929.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,5.0,2.5,-80.0,6.0828,-82.2,5.3572,-80.5766,-1.0,-12.0,0.6,-82.1,4.7246,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3771117,ANCHOR_01,1,0.98,0.0,-84.0,-84.0,-84.0,-84.0,0.0,0.0,0.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8489,6.3096,-84.0,0.0,0.0,0.0,0.0,-84.0,-84.0,0.0,0.0,7056.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.0,-4.0,1.6,-79.0,4.3589,-82.2,5.3572,-81.6036,-7.0,-6.0,0.4,-81.9,4.5814,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3772117,ANCHOR_01,1,0.98,0.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7828,6.8129,-85.0,0.0,0.0,0.0,0.0,-85.0,-85.0,0.0,0.0,7225.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-4.0,-0.4,-82.0,4.3589,-81.8,4.9699,-82.6225,-1.0,6.0,0.6,-81.8,4.492,-1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3773117,ANCHOR_01,1,0.98,0.0,-89.0,-89.0,-89.0,-89.0,0.0,0.0,0.0,-89.0,-89.0,-89.0,-89.0,-89.0,-89.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.2612,-89.0,0.0,0.0,0.0,0.0,-89.0,-89.0,0.0,0.0,7921.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.0,-2.5,-3.4,-86.0,2.6458,-82.2,5.5408,-84.5358,-4.0,-3.0,0.4,-83.0,4.6667,-1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3774117,ANCHOR_01,1,0.98,0.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3872,7.9433,-87.0,0.0,0.0,0.0,0.0,-87.0,-87.0,0.0,0.0,7569.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-1.0,-2.5,-87.0,2.0,-84.4,4.5607,-85.275,2.0,6.0,0.4,-84.0,4.2947,-1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3775117,ANCHOR_01,1,0.98,0.0,-75.0,-75.0,-75.0,-75.0,0.0,0.0,0.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6234,3.1623,-75.0,0.0,0.0,0.0,0.0,-75.0,-75.0,0.0,0.0,5625.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,7.0,1.6,-83.6667,7.5719,-84.0,5.3852,-82.1925,12.0,10.0,0.2,-83.1,5.1521,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3776117,ANCHOR_01,1,0.98,0.0,-76.0,-76.0,-76.0,-76.0,0.0,0.0,0.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3096,3.4145,-76.0,0.0,0.0,0.0,0.0,-76.0,-76.0,0.0,0.0,5776.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,5.5,3.2,-79.3333,6.6583,-82.4,6.4653,-80.3348,-1.0,-13.0,0.4,-82.3,5.5986,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3777117,ANCHOR_01,1,0.98,0.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7828,6.8129,-85.0,0.0,0.0,0.0,0.0,-85.0,-85.0,0.0,0.0,7225.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.0,-5.0,1.9,-78.6667,5.5076,-82.4,6.4653,-81.7343,-9.0,-8.0,0.2,-82.1,5.4457,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3778117,ANCHOR_01,1,0.98,0.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7828,6.8129,-85.0,0.0,0.0,0.0,0.0,-85.0,-85.0,0.0,0.0,7225.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.5,-0.6,-82.0,5.1962,-81.6,5.6391,-82.714,0.0,9.0,0.4,-81.9,5.2799,-1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3779117,ANCHOR_01,1,0.98,0.0,-88.0,-88.0,-88.0,-88.0,0.0,0.0,0.0,-88.0,-88.0,-88.0,-88.0,-88.0,-88.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.577,-88.0,0.0,0.0,0.0,0.0,-88.0,-88.0,0.0,0.0,7744.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,-1.5,-3.5,-86.0,1.7321,-81.8,5.8907,-84.2998,-3.0,-3.0,0.4,-83.1,5.1521,-1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3781117,ANCHOR_01,1,0.98,0.0,-76.0,-76.0,-76.0,-76.0,0.0,0.0,0.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3096,3.4145,-76.0,0.0,0.0,0.0,0.0,-76.0,-76.0,0.0,0.0,5776.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,4.5,-0.3,-83.0,6.245,-82.0,5.6125,-81.8099,6.0,9.0,0.4,-83.0,5.2915,0.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3782117,ANCHOR_01,1,0.98,0.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0795,3.6869,-77.0,0.0,0.0,0.0,0.0,-77.0,-77.0,0.0,0.0,5929.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,5.5,2.5,-80.3333,6.6583,-82.2,5.3572,-80.3669,-1.0,-7.0,0.4,-82.3,5.5986,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3783117,ANCHOR_01,1,0.98,0.0,-84.0,-84.0,-84.0,-84.0,0.0,0.0,0.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8489,6.3096,-84.0,0.0,0.0,0.0,0.0,-84.0,-84.0,0.0,0.0,7056.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.0,-4.0,1.3,-79.0,4.3589,-82.0,5.244,-81.4568,-7.0,-6.0,0.4,-82.2,5.5538,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3784117,ANCHOR_01,1,0.98,0.0,-84.0,-84.0,-84.0,-84.0,0.0,0.0,0.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8489,6.3096,-84.0,0.0,0.0,0.0,0.0,-84.0,-84.0,0.0,0.0,7056.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.5,0.0,-81.6667,4.0415,-81.8,5.1186,-82.2198,0.0,7.0,0.4,-81.7,5.0783,0.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3785117,ANCHOR_01,1,0.98,0.0,-89.0,-89.0,-89.0,-89.0,0.0,0.0,0.0,-89.0,-89.0,-89.0,-89.0,-89.0,-89.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.2612,-89.0,0.0,0.0,0.0,0.0,-89.0,-89.0,0.0,0.0,7921.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.0,-2.5,-3.3,-85.6667,2.8868,-82.0,5.4314,-84.2539,-5.0,-5.0,0.4,-81.9,5.3427,-1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3786117,ANCHOR_01,1,0.98,0.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3872,7.9433,-87.0,0.0,0.0,0.0,0.0,-87.0,-87.0,0.0,0.0,7569.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-1.5,-2.5,-86.6667,2.5166,-84.2,4.5497,-85.0777,2.0,7.0,0.4,-83.1,4.9542,-1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3787117,ANCHOR_01,1,0.98,0.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3872,7.9433,-87.0,0.0,0.0,0.0,0.0,-87.0,-87.0,0.0,0.0,7569.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9,-87.6667,1.1547,-86.2,2.1679,-85.6544,0.0,-2.0,0.4,-84.2,4.3919,-1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3788117,ANCHOR_01,1,0.98,0.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0795,3.6869,-77.0,0.0,0.0,0.0,0.0,-77.0,-77.0,0.0,0.0,5929.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,1.6,-83.6667,5.7735,-84.8,4.7117,-83.0581,10.0,10.0,0.4,-83.4,4.9261,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3789117,ANCHOR_01,1,0.98,0.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0795,3.6869,-77.0,0.0,0.0,0.0,0.0,-77.0,-77.0,0.0,0.0,5929.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.4,-80.3333,5.7735,-83.4,5.8992,-81.2406,0.0,-10.0,0.4,-82.6,5.2747,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3790117,ANCHOR_01,1,0.98,0.0,-84.0,-84.0,-84.0,-84.0,0.0,0.0,0.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8489,6.3096,-84.0,0.0,0.0,0.0,0.0,-84.0,-84.0,0.0,0.0,7056.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.0,-3.5,1.6,-79.3333,4.0415,-82.4,5.0794,-82.0685,-7.0,-7.0,0.4,-82.2,4.9621,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3791117,ANCHOR_01,1,0.98,0.0,-84.0,-84.0,-84.0,-84.0,0.0,0.0,0.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8489,6.3096,-84.0,0.0,0.0,0.0,0.0,-84.0,-84.0,0.0,0.0,7056.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.5,-0.1,-81.6667,4.0415,-81.8,4.5497,-82.6479,0.0,7.0,0.6,-83.0,4.4721,0.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3792117,ANCHOR_01,1,0.98,0.0,-91.0,-91.0,-91.0,-91.0,0.0,0.0,0.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.7978,-91.0,0.0,0.0,0.0,0.0,-91.0,-91.0,0.0,0.0,8281.0,1.0,0.0,0.0,0.0,0.0,0.0,-7.0,-3.5,-3.5,-86.3333,4.0415,-82.6,5.8566,-85.1535,-7.0,-7.0,0.4,-84.4,4.5753,-1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3794117,ANCHOR_01,1,0.98,0.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0795,3.6869,-77.0,0.0,0.0,0.0,0.0,-77.0,-77.0,0.0,0.0,5929.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,3.5,-0.7,-84.0,7.0,-82.6,5.8566,-82.7075,7.0,14.0,0.4,-83.7,5.1435,-1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3795117,ANCHOR_01,1,0.98,0.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0795,3.6869,-77.0,0.0,0.0,0.0,0.0,-77.0,-77.0,0.0,0.0,5929.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.1,-81.6667,8.0829,-82.6,5.8566,-80.9952,0.0,-7.0,0.4,-83.0,5.5578,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3796117,ANCHOR_01,1,0.98,0.0,-86.0,-86.0,-86.0,-86.0,0.0,0.0,0.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9526,7.3564,-86.0,0.0,0.0,0.0,0.0,-86.0,-86.0,0.0,0.0,7396.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.0,-4.5,1.0,-80.0,5.1962,-83.0,6.0415,-82.4967,-9.0,-9.0,0.4,-82.7,5.2715,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3797117,ANCHOR_01,1,0.98,0.0,-83.0,-83.0,-83.0,-83.0,0.0,0.0,0.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1254,5.8434,-83.0,0.0,0.0,0.0,0.0,-83.0,-83.0,0.0,0.0,6889.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.7,-82.0,4.5826,-82.8,6.0166,-82.6477,3.0,12.0,0.2,-82.3,5.0563,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3798117,ANCHOR_01,1,0.98,0.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3872,7.9433,-87.0,0.0,0.0,0.0,0.0,-87.0,-87.0,0.0,0.0,7569.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.0,-0.5,-2.6,-85.3333,2.0817,-82.0,4.7958,-83.9534,-4.0,-7.0,0.2,-82.3,5.0563,-1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3799117,ANCHOR_01,1,0.98,0.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3872,7.9433,-87.0,0.0,0.0,0.0,0.0,-87.0,-87.0,0.0,0.0,7569.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.1,-85.6667,2.3094,-84.0,4.2426,-84.8674,0.0,4.0,0.4,-83.3,4.8774,-1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3800117,ANCHOR_01,1,0.98,0.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0795,3.6869,-77.0,0.0,0.0,0.0,0.0,-77.0,-77.0,0.0,0.0,5929.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,1.4,-83.6667,5.7735,-84.0,4.2426,-82.5071,10.0,10.0,0.2,-83.3,4.8774,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3801117,ANCHOR_01,1,0.98,0.0,-76.0,-76.0,-76.0,-76.0,0.0,0.0,0.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3096,3.4145,-76.0,0.0,0.0,0.0,0.0,-76.0,-76.0,0.0,0.0,5776.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.5,2.4,-80.0,6.0828,-82.0,5.2915,-80.555,1.0,-9.0,0.4,-82.5,5.38,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3802117,ANCHOR_01,1,0.98,0.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7828,6.8129,-85.0,0.0,0.0,0.0,0.0,-85.0,-85.0,0.0,0.0,7225.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.0,-4.0,1.5,-79.3333,4.9329,-82.4,5.4589,-81.8885,-9.0,-10.0,0.4,-82.6,5.4201,1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3803117,ANCHOR_01,1,0.98,0.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7828,6.8129,-85.0,0.0,0.0,0.0,0.0,-85.0,-85.0,0.0,0.0,7225.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.5,-0.4,-82.0,5.1962,-82.0,5.099,-82.822,0.0,9.0,0.6,-82.0,4.6667,-1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3804117,ANCHOR_01,1,0.98,0.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7828,6.8129,-85.0,0.0,0.0,0.0,0.0,-85.0,-85.0,0.0,0.0,7225.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-85.0,0.0,-81.6,4.669,-83.4754,0.0,0.0,0.6,-82.8,4.3919,-1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
3805117,ANCHOR_01,1,0.98,0.0,-86.0,-86.0,-86.0,-86.0,0.0,0.0,0.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9526,7.3564,-86.0,0.0,0.0,0.0,0.0,-86.0,-86.0,0.0,0.0,7396.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.5,-2.0,-85.3333,0.5774,-83.4,4.1593,-84.2328,-1.0,-1.0,0.8,-83.7,3.9735,-1.0,100000.0,3.0,0.0,Yes,Wooden Door,stationary,dataset_2026-08-01_023541.csv
