timestamp,anchor,mac,rssi,name,distance_m,obstacle,obstacle_type,height_m,motion,duplicate_candidate
1087817,ANCHOR_01,52:06:26:03:01:DA,-61,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
1088807,ANCHOR_01,52:06:26:03:01:DA,-61,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
1089827,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
1090817,ANCHOR_01,52:06:26:03:01:DA,-61,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
1091817,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
1092827,ANCHOR_01,52:06:26:03:01:DA,-61,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
1093847,ANCHOR_01,52:06:26:03:01:DA,-62,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
1095857,ANCHOR_01,52:06:26:03:01:DA,-62,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
1096867,ANCHOR_01,52:06:26:03:01:DA,-61,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
1097857,ANCHOR_01,52:06:26:03:01:DA,-61,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
1098857,ANCHOR_01,52:06:26:03:01:DA,-61,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
1099877,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
1101877,ANCHOR_01,52:06:26:03:01:DA,-59,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
1103897,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
1104917,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
1106927,ANCHOR_01,52:06:26:03:01:DA,-59,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
1107937,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
1108937,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,1.0,Yes,Wooden Door,0.0,stationary,False
